t(ms) deslocamento_encoders(mm) deslocamento_acelerometro_Y(mm) erro_deslocamento_acelerometro(%) desloc_angular_encoders(rad) desloc_angular_giroscopio_Z(rad) erro_desloc_angular_giroscopio(%) acel_encoders(m/s^2) acel_acelerometro_Y(m/s^2) erro_acel_acelerometro(%) vel_angular_encoders(rad/s) vel_angular_giroscopio_Z(rad/s) erro_vel_angular_giroscopio(%) posicao_encoders_X(mm) posicao_encoders_Y(mm) posicao_acelgiro_X(mm) posicao_acelgiro_Y(mm) erro_posicao_acelgiro(mm) angulo_encoders(rad) angulo_giroscopio(rad) erro_angulo_giro(%)
274407385 0 -168 100.000000 0.000000 0.019319 100.000000 0.000000 -0.167594 100.000000 0.000000 0.019319 100.000000 0 0 -168 0 168.000000 0.000000 0.019319 100.000000
274408385 0 -383 100.000000 0.000000 0.020518 100.000000 0.000000 -0.215478 100.000000 0.000000 0.020518 100.000000 0 0 -551 -7 551.044434 0.000000 0.039836 100.000000
274409385 0 -548 100.000000 0.000000 0.021717 100.000000 0.000000 -0.165200 100.000000 0.000000 0.021717 100.000000 0 0 -1099 -29 1099.382568 0.000000 0.061553 100.000000
274410385 0 -776 100.000000 0.000000 0.017720 100.000000 0.000000 -0.227449 100.000000 0.000000 0.017720 100.000000 0 0 -1873 -77 1874.582031 0.000000 0.079273 100.000000
274411385 0 -984 100.000000 0.000000 0.020384 100.000000 0.000000 -0.208296 100.000000 0.000000 0.020384 100.000000 0 0 -2854 -155 2858.205811 0.000000 0.099657 100.000000
274412385 0 -1185 100.000000 0.000000 0.021717 100.000000 0.000000 -0.201113 100.000000 0.000000 0.021717 100.000000 0 0 -4033 -273 4042.229248 0.000000 0.121374 100.000000
274413385 0 -1362 100.000000 0.000000 0.019452 100.000000 0.000000 -0.177171 100.000000 0.000000 0.019452 100.000000 0 0 -5385 -438 5402.783203 0.000000 0.140825 100.000000
274414385 0 -1535 100.000000 0.000000 0.019585 100.000000 0.000000 -0.172383 100.000000 0.000000 0.019585 100.000000 0 0 -6904 -653 6934.812500 0.000000 0.160410 100.000000
274415385 0 -1717 100.000000 0.000000 0.020651 100.000000 0.000000 -0.181959 100.000000 0.000000 0.020651 100.000000 0 0 -8599 -927 8648.822266 0.000000 0.181061 100.000000
274416385 0 -1937 100.000000 0.000000 0.020518 100.000000 0.000000 -0.220267 100.000000 0.000000 0.020518 100.000000 0 0 -10504 -1276 10581.218750 0.000000 0.201579 100.000000
274417385 0 -2124 100.000000 0.000000 0.018253 100.000000 0.000000 -0.186748 100.000000 0.000000 0.018253 100.000000 0 0 -12585 -1701 12699.434570 0.000000 0.219832 100.000000
274418385 0 -2387 100.000000 0.000000 0.019452 100.000000 0.000000 -0.263362 100.000000 0.000000 0.019452 100.000000 0 0 -14915 -2222 15079.605469 0.000000 0.239283 100.000000
274419385 0 -2557 100.000000 0.000000 0.021717 100.000000 0.000000 -0.169988 100.000000 0.000000 0.021717 100.000000 0 0 -17399 -2828 17627.332031 0.000000 0.261000 100.000000
274420385 0 -2777 100.000000 0.000000 0.021184 100.000000 0.000000 -0.220267 100.000000 0.000000 0.021184 100.000000 0 0 -20082 -3545 20392.492188 0.000000 0.282184 100.000000
274421385 0 -2952 100.000000 0.000000 0.021184 100.000000 0.000000 -0.174777 100.000000 0.000000 0.021184 100.000000 0 0 -22917 -4367 23329.371094 0.000000 0.303368 100.000000
274422385 0 -3163 100.000000 0.000000 0.022383 100.000000 0.000000 -0.210690 100.000000 0.000000 0.022383 100.000000 0 0 -25935 -5312 26473.412109 0.000000 0.325750 100.000000
274423385 0 -3390 100.000000 0.000000 0.020384 100.000000 0.000000 -0.227449 100.000000 0.000000 0.020384 100.000000 0 0 -29147 -6397 29840.730469 0.000000 0.346135 100.000000
274424385 0 -3594 100.000000 0.000000 0.020784 100.000000 0.000000 -0.203507 100.000000 0.000000 0.020784 100.000000 0 0 -32528 -7616 33407.699219 0.000000 0.366919 100.000000
274425385 0 -3745 100.000000 0.000000 0.022250 100.000000 0.000000 -0.150835 100.000000 0.000000 0.022250 100.000000 0 0 -36023 -8959 37120.347656 0.000000 0.389168 100.000000
274426385 0 -4008 100.000000 0.000000 0.020917 100.000000 0.000000 -0.263362 100.000000 0.000000 0.020917 100.000000 0 0 -39731 -10480 41089.933594 0.000000 0.410086 100.000000
274427385 0 -4168 100.000000 0.000000 0.023315 100.000000 0.000000 -0.160412 100.000000 0.000000 0.023315 100.000000 0 0 -43554 -12142 45214.812500 0.000000 0.433401 100.000000
274428385 0 -4422 100.000000 0.000000 0.021583 100.000000 0.000000 -0.253785 100.000000 0.000000 0.021583 100.000000 0 0 -47567 -13999 49584.187500 0.000000 0.454985 100.000000
274429385 0 -4640 100.000000 0.000000 0.019585 100.000000 0.000000 -0.217872 100.000000 0.000000 0.019585 100.000000 0 0 -51735 -16038 54163.898438 0.000000 0.474570 100.000000
274430385 0 -4858 100.000000 0.000000 0.020518 100.000000 0.000000 -0.217872 100.000000 0.000000 0.020518 100.000000 0 0 -56056 -18258 58954.468750 0.000000 0.495087 100.000000
274431385 0 -5066 100.000000 0.000000 0.017720 100.000000 0.000000 -0.208296 100.000000 0.000000 0.017720 100.000000 0 0 -60514 -20665 63945.183594 0.000000 0.512807 100.000000
274432385 0 -5284 100.000000 0.000000 0.022116 100.000000 0.000000 -0.217872 100.000000 0.000000 0.022116 100.000000 0 0 -65118 -23257 69146.531250 0.000000 0.534923 100.000000
274433385 0 -5464 100.000000 0.000000 0.021983 100.000000 0.000000 -0.179565 100.000000 0.000000 0.021983 100.000000 0 0 -69818 -26042 74516.703125 0.000000 0.556907 100.000000
274434385 0 -5650 100.000000 0.000000 0.019052 100.000000 0.000000 -0.186748 100.000000 0.000000 0.019052 100.000000 0 0 -74615 -29029 80062.984375 0.000000 0.575959 100.000000
274435385 0 -5859 100.000000 0.000000 0.019718 100.000000 0.000000 -0.208296 100.000000 0.000000 0.019718 100.000000 0 0 -79528 -32220 85806.945313 0.000000 0.595677 100.000000
274436385 0 -6093 100.000000 0.000000 0.019851 100.000000 0.000000 -0.234632 100.000000 0.000000 0.019851 100.000000 0 0 -84572 -35639 91774.515625 0.000000 0.615528 100.000000
274437385 0 -6280 100.000000 0.000000 0.021850 100.000000 0.000000 -0.186748 100.000000 0.000000 0.021850 100.000000 0 0 -89699 -39265 97916.546875 0.000000 0.637378 100.000000
274438385 0 -6527 100.000000 0.000000 0.020784 100.000000 0.000000 -0.246603 100.000000 0.000000 0.020784 100.000000 0 0 -94944 -43149 104289.015625 0.000000 0.658162 100.000000
274439385 0 -6704 100.000000 0.000000 0.020651 100.000000 0.000000 -0.177171 100.000000 0.000000 0.020651 100.000000 0 0 -100247 -47249 110823.867188 0.000000 0.678813 100.000000
274440385 -4 -7058 176352.625000 -0.020000 0.010925 154.624802 -0.004000 -0.354342 8758.544922 -0.020000 0.010925 154.624802 -4 0 -105740 -51681 117690.390625 -0.020000 0.689738 3548.690918
274441385 3 -5971 199137.921875 0.015000 0.131100 773.996948 0.007000 1.086968 15428.108398 0.015000 0.131100 773.996948 -1 0 -110346 -55481 123507.734375 -0.005000 0.820838 16516.753906
274442385 32 -5993 18827.142578 0.043175 0.110315 155.510086 0.029000 -0.021548 174.302811 0.043175 0.110315 155.510086 31 0 -114431 -59866 129172.320313 0.038175 0.931153 2339.195068
274443385 42 -6072 14556.413086 0.010000 0.044766 347.656982 0.010000 -0.079009 890.086731 0.010000 0.044766 347.656982 73 2 -118055 -64737 134704.718750 0.048175 0.975919 1925.795166
274444385 40 -6788 17068.900391 0.000000 0.010392 Infinity -0.002000 -0.715866 35693.308594 0.000000 0.010392 100.000000 113 4 -121859 -70359 140812.359375 0.048175 0.986311 1947.366699
274445385 34 -6534 19316.982422 -0.005000 -0.002798 44.042881 -0.006000 0.253785 4329.757813 -0.005000 -0.002798 44.042881 147 6 -125464 -75808 146717.031250 0.043175 0.983513 2177.989502
274446385 30 -6448 21591.943359 -0.012712 -0.020917 64.549461 -0.004000 0.086191 2254.780029 -0.012712 -0.020917 64.549461 177 7 -129037 -81175 152600.046875 0.030463 0.962596 3059.911621
274447385 26 -6692 25837.658203 -0.012745 -0.025314 98.617035 -0.004000 -0.244209 6005.216309 -0.012745 -0.025314 98.617035 203 8 -132861 -86667 158803.609375 0.017718 0.937282 5190.103516
274448385 27 -7638 28387.042969 -0.010000 -0.019585 95.849930 0.001000 -0.945710 94670.945313 -0.010000 -0.019585 95.849930 230 8 -137382 -92822 165995.390625 0.007718 0.917697 11790.891602
274449385 27 -7664 28484.582031 -0.005000 0.027046 640.918823 0.000000 -0.026336 100.000000 -0.005000 0.027046 640.918823 257 8 -142039 -98909 173299.515625 0.002718 0.944743 34663.289063
274450385 13 -6998 53932.691406 -0.015000 -0.001466 90.229713 -0.014000 0.665588 4854.200195 -0.015000 -0.001466 90.229713 270 8 -146140 -104580 179929.265625 -0.012282 0.943277 7779.937500
274451385 2 -7252 362701.750000 -0.003333 0.018253 647.580383 -0.011000 -0.253785 2207.139893 -0.003333 0.018253 647.580383 272 8 -150398 -110450 186821.890625 -0.015616 0.961530 6257.460449
274452385 2 -7539 377066.968750 0.005000 0.017187 243.736603 0.000000 -0.287304 100.000000 0.005000 0.017187 243.736603 274 8 -154713 -116633 193974.468750 -0.010616 0.978717 9319.530273
274453385 0 -7724 100.000000 0.000000 0.021317 100.000000 -0.002000 -0.184354 9117.675781 0.000000 0.021317 100.000000 274 8 -159023 -123042 201287.953125 -0.010616 1.000034 9520.336914
274454385 0 -7848 100.000000 0.000000 0.019319 100.000000 0.000000 -0.124498 100.000000 0.000000 0.019319 100.000000 274 8 -163263 -129646 208697.187500 -0.010616 1.019352 9702.318359
274455385 0 -8045 100.000000 0.000000 0.020917 100.000000 0.000000 -0.196325 100.000000 0.000000 0.020917 100.000000 274 8 -167478 -136498 216274.421875 -0.010616 1.040269 9899.360352
274456385 0 -8226 100.000000 0.000000 0.019052 100.000000 0.000000 -0.181959 100.000000 0.000000 0.019052 100.000000 274 8 -171640 -143594 223999.906250 -0.010616 1.059322 10078.830078
274457385 0 -8526 100.000000 0.000000 0.019851 100.000000 0.000000 -0.299275 100.000000 0.000000 0.019851 100.000000 274 8 -175813 -151029 231988.812500 -0.010616 1.079173 10265.831055
274458385 2 -8229 411543.468750 0.003333 0.023449 603.460938 0.002000 0.296881 14744.050781 0.003333 0.023449 603.460938 276 8 -179698 -158283 239680.375000 -0.007282 1.102622 15241.003906
274459385 12 -7513 62708.363281 0.000000 0.039303 Infinity 0.010000 0.715866 7058.663086 0.000000 0.039303 100.000000 288 8 -183088 -164988 246678.812500 -0.007282 1.141925 15780.708008
274460385 33 -8040 24462.812500 0.005000 0.014522 190.444107 0.021000 -0.526724 2608.211426 0.005000 0.014522 190.444107 321 8 -186431 -172300 254099.109375 -0.002282 1.156447 50769.019531
